НА:2026-09-11T23:59:59
"контрагент","1.1.Себестоимость продуктовая","1.9.Ремонт/Обслуживание производ.оборудования","2.4.Маркетинг","2.5.1.Расходы по реализации Прочие","2.5.6.Акция ФЗ","2Себестоимость (прочее)","3.3.1.Админ.расходы ПРОЧИЕ","3050 ВФП","4-Подотчет","5-Дебит.задолж.","7- Основные средства","99Главная касса","Авансы выданные","В/групповая реализация товаров и услуг","Выручка","Денежные средства","Доход от возмещение расходов на содержание гост.туалетов","Доходы прочие (аренда,ЧЛ и проч.)","Задолженность перед поставщиками","Зарплата","Касса Взаиморасчеты","Крафт Расходы","Кристал Каспии","Начисл БонусыП","Расчеты с гостями","Текущие расчеты с сотрудниками","Торговая выручка","Торговые кассы","ФЗ Жусан Банк","ФЗ Каспи","Цой Д.Л.Каспи","итого"
"Adalpack ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254916,0,-30084,0,0,0,0,0,0,0,0,0,0,0,0,224832
"Adolar Group ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43676,0,-9317721,0,0,0,0,0,0,0,0,0,0,0,0,-9274045
"Almaty Develop STM ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3515976,0,0,0,0,0,0,0,0,0,0,0,0,-3515976
"AmigoSAN ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31160
"Armansu ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,0,0,0,0,0,0,0,0,-110000
"Art Food ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62000,0,-1431946,0,0,0,0,0,0,0,0,0,0,0,0,-1369946
"Asia Frost ТОО",0,0,0,0,0,0,0,0,0,0,0,0,44000,0,0,0,0,0,-35100,0,0,0,0,0,0,0,0,0,0,0,0,8900
"Ayala Trade TOO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153000,0,-664000,0,0,0,0,0,0,0,0,0,0,0,0,-511000
"Berry Company ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-972976,0,0,0,0,0,0,0,0,0,0,0,0,-972976
"Best Meat ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321456,0,0,0,0,0,0,0,0,0,0,0,0,321456
"Bios Flexo ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-990,0,0,0,0,0,0,0,0,0,31043,0,0,30053
"CIS market ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1392400,0,0,0,0,0,0,0,0,0,0,0,0,-1392400
"Champello ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106000,0,0,0,0,0,0,0,0,0,0,0,0,-106000
"CityFood Trade ТОО",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,264150,0,-8758706,0,0,0,0,0,0,0,0,0,0,0,0,-8494555
"Cold room ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75000,0,0,0,0,0,0,0,0,0,0,0,0,-75000
"Color express ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1302949,0,0,0,0,0,0,0,0,0,0,0,0,-1302949
"Complex-Bar KZ ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84999,0,0,0,0,0,0,0,0,0,0,0,0,-84999
"CristalFries ТОО",1892642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524946,0,0,0,0,0,0,0,0,0,0,0,0,4417588
"CristalFries: Склад CristalFries",26644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26644
"D&amp;G distribution ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16020,0,0,0,0,0,0,0,0,0,0,0,0,-16020
"DEZRESURS ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,0,0,0,0,0,0,0,0,-14000
"DK Sauda ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1060000,0,0,0,0,0,0,0,0,0,0,0,0,-1060000
"Damdala ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97559,0,0,0,0,0,0,0,0,0,0,0,0,-97559
"Dina Sauda Almaty ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234228,0,-5133500,0,0,0,0,0,0,0,0,0,0,0,0,-4899272
"ENBEK GROUP KAZAKHSTAN ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-207000,0,0,0,0,0,0,0,0,0,0,0,0,-207000
"EURO FOOD KZ ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7883
"EYWA TERRACE ТОО",135953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135953
"Fire Protection ТОО",0,0,0,0,0,0,0,0,0,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000
"Flame group ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4828569,0,0,0,0,0,0,0,0,0,0,0,0,-4828569
"Food Company ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445300,0,0,0,0,0,0,0,0,0,0,0,0,-445300
"Food Lab 48 ТОО",57841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57841
"Fresh Food Solutions ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-320000,0,0,0,0,0,0,0,0,0,0,0,0,-320000
"Fresh Frozen ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574553,0,0,0,0,0,0,0,0,0,0,0,0,574553
"Frozen Fruit ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101874,100199,-4674359,0,0,0,0,0,0,0,0,0,0,-27050,0,-4499336
"Global Export Shipping ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1734350,0,0,0,0,0,0,0,0,0,0,0,0,-1734350
"Global Halal Food ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649128,0,304126,0,0,0,0,0,0,0,0,0,0,0,0,953254
"Handy Yummy ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9207560,0,0,0,0,0,0,0,0,0,0,0,0,-9207560
"Hayal ИП",0,0,0,0,0,0,0,0,0,0,0,0,2279200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279200
"Holods ИП",0,0,0,0,0,0,0,0,0,0,14580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14580000
"Innovations&amp;Technologies СМР ТОО",0,0,0,0,0,0,0,0,0,0,16114803,0,16610593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500000,0,0,31225396
"IntellPack Емельянов ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-730891,0,0,0,0,141000,0,0,0,0,0,0,0,-589891
"InterPack Group (ИнтерПак Групп) ТОО",0,0,0,0,0,0,0,0,0,0,0,0,9935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9935
"Interrom Kazakhstan ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100000,0,0,0,0,0,0,0,0,0,0,0,0,-100000
"Joyu ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150000,0,0,0,0,0,0,0,0,0,0,0,0,-150000
"Julius Meinl Kazakhstan ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20490,0,0,0,0,0,0,0,0,0,0,0,0,-20490
"KARAVAN (Караван) ТОО",0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153
"KZ Recycling ТОО",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"Kaz ET.KZ ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-950000,0,0,0,0,0,0,0,0,0,0,0,0,-950000
"KazBeef Processing (КазБиф Процессинг) ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3450000,0,0,0,0,0,0,0,0,0,0,0,0,-3450000
"KazOptFood ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-785144,0,0,0,0,0,0,0,0,0,0,0,0,-785144
"Kompressor ТОО",0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
"Lindström Линдстрем ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1538194,0,0,0,0,0,0,0,0,0,0,0,0,-1538194
"Lirumax ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157800,0,0,0,0,0,0,0,0,0,0,0,0,-157800
"MEGAFLEX ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1610891,0,0,0,0,0,0,0,0,0,0,0,0,-1610891
"Magnum Cash&amp;Carry ТОО",0,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845
"Meat Union ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127522,0,0,0,0,0,0,0,0,0,0,0,0,-127522
"Medhelp ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92660,0,0,0,0,0,0,0,0,0,0,0,0,-92660
"Mehkaz ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2310,0,0,0,0,0,0,0,0,0,0,0,0,-2310
"Mercurius (чл)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33600,0,0,0,0,0,0,0,0,0,0,0,0,-33600
"Miton aziia ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90100,0,0,0,0,0,0,0,0,0,0,0,0,90100
"Nurai ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23900,0,0,0,0,0,0,0,0,0,0,0,0,-23900
"OSQAR Pacr ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-104600,0,0,0,0,0,0,0,0,0,0,0,0,-104600
"Office expert канцтовары",0,0,0,0,0,0,0,0,0,0,0,0,25315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25315
"Prizma Press ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-105000,0,0,0,0,0,0,0,0,0,0,0,0,-105000
"Public Health Inspection ТОО",0,0,0,0,0,0,0,0,0,0,0,0,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35040
"QAZAQ SAPA GROUP ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318486,0,-463032,0,0,0,0,0,0,0,0,0,0,0,0,855454
"QAZAQ-PAK ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-280000,0,0,0,0,0,0,0,0,0,0,0,0,-280000
"Qloom подписка Wazzup",0,0,0,0,0,0,0,0,0,0,0,0,256400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256400
"RB Brands ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-902520,0,0,0,0,0,0,0,0,0,0,0,0,-902520
"RG Brands Kazakhstan ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107568,0,0,0,0,0,0,0,0,0,0,0,0,-107568
"Royal Meat Qazaqstan ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-336994,0,0,0,0,0,0,0,0,0,0,0,0,-336994
"SADASKO SERVICE ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-339200,0,0,0,0,0,0,0,0,0,0,0,0,-339200
"SWEEZARD ТОО",48750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369680,0,-4000915,0,0,0,0,0,0,0,0,0,0,0,0,-3582485
"Seafood &amp; Global Foods ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5150,0,0,0,0,0,0,0,0,0,0,0,0,-5150
"Sheikh-Sauda ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93000,0,0,0,0,0,0,0,0,0,0,0,0,-93000
"Status Plus ТОО",0,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000
"Storm Technology ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-929913,0,0,0,0,0,0,0,0,0,0,0,0,-929913
"StroyLux ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-363930,0,0,0,0,0,0,0,0,0,0,0,0,-363930
"Succes овощи Айкоркем ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-364467,0,0,0,0,0,0,0,0,0,0,0,0,-364467
"Sweet Trade ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46800,0,0,0,0,0,0,0,0,0,0,0,0,-46800
"TGR Company ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-727900,0,0,0,0,0,0,0,0,0,0,0,0,-727900
"TNI Group ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290000,0,0,0,0,0,0,0,0,0,0,0,0,-290000
"TOIMART TOO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145247,0,0,0,0,0,0,0,0,0,0,0,0,-145247
"Taisa ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85100,0,0,0,0,0,0,0,0,0,0,0,0,-85100
"Taymas Technology ТОО",0,0,0,0,0,0,0,0,0,0,1245440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245440
"Trade Service ИП",0,0,0,0,0,0,0,0,0,0,0,0,200200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200200
"VGL Company ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65550,0,0,0,0,0,0,0,0,0,0,0,0,-65550
"VP Agency ИП",0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000
"Viki-Kazakhstan ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156600,0,-1443244,0,0,0,0,0,0,0,0,0,0,0,0,-1286644
"Viktoria Tekstil ИП",0,0,0,0,0,0,0,0,0,0,0,0,184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184000
"Zengin ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915000
"a03a4251-af90-4ee3-a710-540b665cd4da",0,0,0,0,0,0,0,0,0,0,0,-8560982,0,0,0,0,0,0,0,9000,0,0,0,0,0,-400563,0,0,0,-3404008,0,-12356553
"a03f2493-723d-4d98-80b9-bdd685334ae2",0,0,0,0,0,0,0,0,0,0,0,-1283774,0,0,0,0,0,0,0,414000,0,0,0,0,0,0,0,0,0,-403091,0,-1272865
"a06a8425-5cce-48d9-97a2-53f7e8cb60e9",0,0,0,0,0,0,0,0,0,0,0,-395913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341342,0,-737255
"a074ca6a-0084-4093-ab70-f0872b950c42",0,0,0,0,0,0,0,0,0,0,0,-1037787,0,0,0,0,0,0,0,1800000,0,0,0,0,0,0,0,0,0,-625392,0,136821
"a085b961-16d4-45ed-aa51-717e106c0d11",0,0,0,0,0,0,0,0,0,0,0,-8527136,0,0,0,0,0,0,0,674240,0,0,0,0,0,0,0,0,0,-1979682,0,-9832578
"a0920d77-f104-4bdc-9200-812027377688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,0,0,0,0,0,-5286,0,0,0,0,0,26714
"a0d52c33-5f14-4f70-b9e2-2e845884f168",0,0,0,0,0,0,0,0,0,0,0,-3784000,0,0,0,0,0,0,0,0,0,0,0,0,0,-446245,0,0,0,-2383134,0,-6613379
"a0d8e467-7cf0-4f1b-bf46-a73840882aa4",0,0,0,0,0,0,0,0,0,0,0,-2297661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822582,0,-3120243
"a0e07312-bf63-45b6-8f4c-b50b044a928f",0,0,0,0,0,0,0,0,0,0,0,-215066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-215066
"a0eb72c8-f63d-418e-8ac8-cfc3d5522e9a",0,0,0,0,0,0,0,0,0,0,0,-9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0
"a0feb23e-e9d0-4566-8982-4825133fc4bf",0,0,0,0,0,0,0,0,0,0,0,-410265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-410265
"a10839d9-a3c5-4b95-8d91-c0b3afc996a7",0,0,0,0,0,0,0,0,0,0,0,-127959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127959
"a1321a91-dfe8-4fa5-beef-5581fdc14fed",0,0,0,0,0,0,0,0,0,0,0,-58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58000
"a141eaba-e5d4-4355-8f3e-f2f249d62b5f",0,0,0,0,0,0,0,0,0,0,0,-124637,0,0,0,0,0,0,0,153624,0,0,0,0,0,0,0,0,0,-28800,0,187
"a14c2909-3576-4441-bc84-0a4dd087e710",0,0,0,0,0,0,0,0,0,0,0,-7166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7166
"a175232d-93d8-478d-9ecd-e82cff56af0a",0,0,0,0,0,0,0,0,0,0,0,-176233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176233
"a20b1c75-1b4f-467b-9407-11db1e80c628",0,0,0,0,0,0,0,0,0,0,0,-400207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-197939,0,-598146
"a2143ebd-84fd-4a94-9006-ace386b53551",0,0,0,0,0,0,0,0,0,0,0,-174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-188465,0,-362465
"a2eb70c4-f43e-4800-90aa-bfe94471d8db",0,0,0,0,0,0,0,0,0,0,0,-124433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-124433
"a2f6cda4-5646-44a9-a6b4-18cae673e893",0,0,0,0,0,0,0,0,0,0,0,-41250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41250
"a2f855b5-a055-4d31-813c-98a1a304d5ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-187737,0,0,0,0,0,-187737
"a33e8998-5b71-43cb-8ad6-e3e60453472b",0,0,0,0,0,0,0,0,0,0,0,-658000,0,0,0,0,0,0,0,0,0,0,0,0,0,-148932,0,0,0,-106964,0,-913896
"a3415761-1408-4c6e-9759-28a783df8152",0,0,0,0,0,0,0,0,0,0,0,-211685,0,0,0,0,0,0,0,234000,0,0,0,0,0,0,0,0,0,0,0,22315
"a35a64bb-e9c4-4ddd-9cbe-dcb42024300b",0,0,0,0,0,0,0,0,0,0,0,-263479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225030,0,-488509
"a35fecc4-dc0f-4c3d-849f-cfbc92111338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2000
"a364b389-52d0-4844-951b-cac41640f7f0",0,0,0,0,0,0,0,0,0,0,0,-111246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-111246
"a36da8f3-bc8a-48e1-a805-410ff0741271",0,0,0,0,0,0,0,0,0,0,0,-349432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-174559,0,-523991
"a3758c63-b757-4c5a-9fbd-85951b1134f1",0,0,0,0,0,0,0,0,0,0,0,-1022444,0,0,0,0,0,0,0,1057145,0,0,0,0,0,0,0,0,0,0,0,34701
"a3a5253a-8d47-4a02-a309-6c36e1c6f395",0,0,0,0,0,0,0,0,0,0,0,-71549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95916,0,-167465
"a3b603d2-0985-4215-9b36-8a71e2220071",0,0,0,0,0,0,0,0,0,0,0,-90120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58057,0,-148177
"a4172ff5-7eb0-4b8b-8e9f-591cdf895655",0,0,0,0,0,0,0,0,0,0,0,-172998,0,0,0,0,0,0,0,0,0,0,0,0,0,-4050,0,0,0,0,0,-177048
"a41a3d2d-0ec1-416c-b579-17e962287e55",0,0,0,0,0,0,0,0,0,0,0,-196534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-196534
"a46e0005-ed0b-45c8-8298-750c16d925bd",0,0,0,0,0,0,0,0,0,0,0,-1277693,0,0,0,0,0,0,0,677143,0,0,0,0,0,0,0,0,0,0,0,-600550
"a49bb0b4-c0ea-4918-a12d-d4c717441e42",0,0,0,0,0,0,0,0,0,0,0,-560330,0,0,0,0,0,0,0,713636,0,0,0,0,0,0,0,0,0,-58485,0,94821
"a4b35912-b3a9-48ef-80db-c2812abb1002",0,0,0,0,0,0,0,0,0,0,0,-1027254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-114536,0,-1141790
"a508eb4e-8670-4961-9dd7-7bd54c7a6c3f",0,0,0,0,0,0,0,0,0,0,0,-2806000,0,0,0,0,0,0,0,4962500,0,0,0,0,0,-299569,0,0,0,-403481,0,1453450
"a5092d1d-3317-4c91-a4f2-9c3597b282fd",0,0,0,0,0,0,0,0,0,0,0,-179088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-179088
"a53fbf14-74e5-4949-8d86-bade5594b281",0,0,0,0,0,0,0,0,0,0,0,-104511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-104511
"a593c4d2-e3de-439d-a63a-bc7ba72a1296",0,0,0,0,0,0,0,0,0,0,0,-3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3004
"a5a1dc09-02cc-48db-ad4f-dcb3387f3155",0,0,0,0,0,0,0,0,0,0,0,-7062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7062
"a5ae8ef3-4a56-4025-9844-26c988e616df",0,0,0,0,0,0,0,0,0,0,0,-184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-184000
"a5d4eb77-32df-4409-86c6-ad8da23316ac",0,0,0,0,0,0,0,0,0,0,0,-119134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40000,0,-159134
"a5e71a3a-d643-4086-8f0b-36a1b53d8f05",0,0,0,0,0,0,0,0,0,0,0,-320553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-355156,0,-675709
"a5e7c0dc-73c6-4d90-ac11-3d877b1b808a",0,0,0,0,0,0,0,0,0,0,0,-126910,0,0,0,0,0,0,0,276910,0,0,0,0,0,0,0,0,0,0,0,150000
"a60ca55f-5fe7-4c42-99b8-75e54a204acd",0,0,0,0,0,0,0,0,0,0,0,-303000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-303000
"a614c2b2-26ac-4c16-8d01-66c8b21d7aac",0,0,0,0,0,0,0,0,0,0,0,-1552000,0,0,0,0,0,0,0,0,0,0,0,0,0,-160979,0,0,0,-615593,0,-2328572
"a62752e3-87c5-40b6-8e4f-78b649e18b1f",0,0,0,0,0,0,0,0,0,0,0,-730989,0,0,0,0,0,0,0,161250,0,0,0,0,0,0,0,0,0,0,0,-569739
"a62dda9d-fcaf-4e6b-aec6-ceee5b821e3b",0,0,0,0,0,0,0,0,0,0,0,-66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66000
"a64ab09b-baeb-4415-a1d3-f70a97266437",0,0,0,0,0,0,0,0,0,0,0,-393941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-346594,0,-740535
"a664d58c-d77e-463b-ab9c-2c23436d8255",0,0,0,0,0,0,0,0,0,0,0,-128368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128368
"a6a884ab-14d5-4f75-8264-b2a7300d2fa5",0,0,0,0,0,0,0,0,0,0,0,-250823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175184,0,-426007
"a6b95721-6d65-4689-9e88-2bea7771d4e2",0,0,0,0,0,0,0,0,0,0,0,-300542,0,0,0,0,0,0,0,293938,0,0,0,0,0,0,0,0,0,0,0,-6604
"a6b99dad-bc4a-41fb-ad69-2a1e017e64dd",0,0,0,0,0,0,0,0,0,0,0,-486395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-486395
"a6fe4614-0724-469c-9058-ac0ced909dd5",0,0,0,0,0,0,0,0,0,0,0,-6886236,0,0,0,0,0,0,0,504000,0,0,0,0,0,0,0,0,0,-1385736,0,-7767972
"a7094d22-0b6a-41ba-b96c-3cc272271ff3",0,0,0,0,0,0,0,0,0,0,0,-182640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-182640
"a7252985-c8d1-47bd-b638-07337b45b301",0,0,0,0,0,0,0,0,0,0,0,-47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47000
"a72ddec8-095a-4fd1-b0ed-b9d530f3dc36",0,0,0,0,0,0,0,0,0,0,0,-1064161,0,0,0,0,0,0,0,654093,0,0,0,0,0,0,0,0,0,0,0,-410068
"a7626aa7-4d3c-4948-b68b-e7b9e5be9c03",0,0,0,0,0,0,0,0,0,0,0,-662492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-662492
"a76a12b7-c95a-4fba-bbc5-2a9c84d9e1b4",0,0,0,0,0,0,0,0,0,0,0,-3568651,0,0,0,0,0,0,0,412494,0,0,0,0,0,0,0,0,0,-105000,0,-3261157
"a80ab3ef-a276-4085-a675-185763878e7c",0,0,0,0,0,0,0,0,0,0,0,-39782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66239,0,-106021
"a8abcebd-9c2f-4fbe-a746-0a795d759715",0,0,0,0,0,0,0,0,0,0,0,-3224357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320980,0,-4545337
"a8d14831-8c0d-43ec-b22a-e23c603e453b",0,0,0,0,0,0,0,0,0,0,0,-801933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-801933
